name,ra,dec,channel,x_pos,y_pos,scale,expected_flux,flux,sigma,unit
1r1708-4009,257.19528,-40.147903,3,63.7639281135539,490.39598428441315,62.019592005479616,596.2222467650781,623.702892241931,264.08166622757057,uJy
1r1708-4009,257.19528,-40.147903,3,63.7639281135539,493.2239842844131,62.019592005479616,596.2222467650781,753.9231887780719,238.73501445767943,uJy
1r1708-4009,257.19528,-40.147903,3,58.107928113553896,487.56798428441317,114.2466168521993,1098.3041387777753,962.2980491727662,103.5354954446575,uJy
1r1708-4009,257.19528,-40.147903,3,58.107928113553896,490.39598428441315,114.2466168521993,1098.3041387777753,564.606070270592,108.62400313074986,uJy
1r1708-4009,257.19528,-40.147903,3,58.107928113553896,493.2239842844131,114.2466168521993,1098.3041387777753,303.8398272763886,125.0339473080919,uJy
1r1708-4009,257.19528,-40.147903,3,60.9359281135539,487.56798428441317,114.2466168521993,1098.3041387777753,887.8057418782331,99.8096793653641,uJy
1r1708-4009,257.19528,-40.147903,3,60.9359281135539,490.39598428441315,114.2466168521993,1098.3041387777753,868.5629794888483,157.321410529836,uJy
1r1708-4009,257.19528,-40.147903,3,60.9359281135539,493.2239842844131,114.2466168521993,1098.3041387777753,383.29822758504156,188.23179722794254,uJy
1r1708-4009,257.19528,-40.147903,3,63.7639281135539,487.56798428441317,114.2466168521993,1098.3041387777753,612.0988534052879,217.89439700420405,uJy
1r1708-4009,257.19528,-40.147903,3,63.7639281135539,490.39598428441315,114.2466168521993,1098.3041387777753,908.1281540908219,264.7876778566278,uJy
1r1708-4009,257.19528,-40.147903,3,63.7639281135539,493.2239842844131,114.2466168521993,1098.3041387777753,1052.3120351767227,238.74944699023814,uJy
1r1708-4009,257.19528,-40.147903,4,292.7223182560758,283.72678779672293,26.082669344506026,269.7435756138666,-40.21576321673759,44.82594125920183,uJy
1r1708-4009,257.19528,-40.147903,4,292.7223182560758,286.5547877967229,26.082669344506026,269.7435756138666,-67.16550059598998,40.93681194376777,uJy
1r1708-4009,257.19528,-40.147903,4,292.7223182560758,289.3827877967229,26.082669344506026,269.7435756138666,-72.33699750452546,38.66670665334798,uJy
1r1708-4009,257.19528,-40.147903,4,295.5503182560758,283.72678779672293,26.082669344506026,269.7435756138666,103.66084266536808,52.189242165088466,uJy
1r1708-4009,257.19528,-40.147903,4,295.5503182560758,286.5547877967229,26.082669344506026,269.7435756138666,67.6309900187932,71.49637767864377,uJy
1r1708-4009,257.19528,-40.147903,4,295.5503182560758,289.3827877967229,26.082669344506026,269.7435756138666,18.742226770522226,71.4314172427928,uJy
1r1708-4009,257.19528,-40.147903,4,298.3783182560758,283.72678779672293,26.082669344506026,269.7435756138666,132.61286750596162,97.0519014184985,uJy
1r1708-4009,257.19528,-40.147903,4,298.3783182560758,286.5547877967229,26.082669344506026,269.7435756138666,319.00211092457687,219.22377224603528,uJy
1r1708-4009,257.19528,-40.147903,4,298.3783182560758,289.3827877967229,26.082669344506026,269.7435756138666,346.4056474863478,263.9858857342165,uJy
1r1708-4009,257.19528,-40.147903,4,292.7223182560758,283.72678779672293,48.04702247672164,496.8960603413333,70.49686779280186,45.24584254745992,uJy
